time,flux
1656.0959998645421,1.0019198110106244
1656.1168337198478,0.9983327951382234
1656.1376675749216,0.9979858436679949
1656.1585014298776,0.9997356024569143
1656.1793352846005,1.0014739029796353
1656.2001691392084,0.9993854654912283
1656.2210029935832,0.9993522645247704
1656.241836847724,0.9980342827871593
1656.2626707017484,0.9978524299035966
1656.2835045556567,0.9995603884140312
1656.3043384093335,1.0017132136728621
1656.3251722627765,0.9988733880120039
1656.3460061159863,0.999860833201691
1656.3668399690796,0.999780125739264
1656.387673822057,1.0013158843027339
1656.408507674686,1.0015238363367638
1656.4293415271973,1.001262991065223
1656.450175379592,0.9995518341183942
1656.4710092317555,0.9993261293638624
1656.4918430836851,1.0007306900608968
1656.5126769353815,1.0009222105320605
1656.5335107869614,0.9999706033406948
1656.5543446383083,0.999951823295524
1656.5751784895401,0.999279614569784
1656.596012340539,1.0020833738648924
1656.6168461913037,0.9987670482534073
1656.637680041952,0.9985301473277858
1656.6585138922524,1.0017178024294704
1656.6793477425529,0.9996906662152892
1656.7001815925028,1.0010605042436145
1656.7210154423365,0.9998589884301594
1656.7418492919378,0.9996878084128186
1656.7626831413068,1.0018212635507948
1656.7835169905588,0.9998296602441782
1656.8043508395776,0.9986822589726632
1656.8251846883636,1.0009359587182982
1656.8460185369179,1.0016115122088858
1656.8668523853553,1.0017166840340703
1656.8876862335592,1.0008425646755221
1656.90852008153,1.0008210927042185
1656.9293539293844,0.9998573319842826
1656.9501877770076,0.999267640487101
1656.9710216243973,1.000795313055241
1656.9918554715532,0.9994731983582097
1657.0126893185939,1.0002779310569825
1657.0335231652848,1.0025268137388084
1657.0543570118593,0.9997144398864319
1657.075190858317,1.0015972224440164
1657.0960247044254,1.0017494839820724
1657.1168585504179,0.9991952555449302
1657.137692396178,0.9988098907238724
1657.1585262417047,0.9976001932900688
1657.1793600869983,1.000776893903621
1657.2001939321751,0.9992362319141154
1657.2210277771205,1.000413954114981
1657.2418616218329,0.9971758044837984
1657.2626954663112,1.0007116863212235
1657.283529310674,1.0009421330255726
1657.304363154687,0.9998068714562228
1657.325196998584,0.9993834630723225
1657.366864685679,1.0000297278908437
1657.3876985289942,0.999441274677309
1657.4710338998084,0.9990670423950726
1657.512701583993,0.999923717329958
1657.533535425678,0.9983673870353371
1657.5543692672477,0.9999966884621526
1657.5960369496856,0.9988171019070925
1657.6168707906722,0.9987759315341375
1657.679372312002,1.0007809680460038
1657.7210399918795,0.999937224006116
1657.741873831469,0.9984987810107039
1657.7627076709423,0.999427615515183
1657.7835415100658,1.0004511573958774
1657.8043753490729,1.000626753292525
1657.825209187732,0.9994356972212417
1657.846043026274,1.0004385530507227
1657.8668768645825,1.0013458203620154
1657.8877107026583,1.000564727835868
1657.9085445406176,0.9989061787707584
1657.9293783782289,1.0004741855771122
1657.9502122157232,0.9999418710264811
1657.9710460528677,1.000857276497366
1657.9918798898955,1.000549684518048
1658.0127137266904,1.0005553834674186
1658.0335475632542,0.9995973993586744
1658.0543813995844,0.9999405961409844
1658.0752152356808,0.9998952942493953
1658.0960490715456,0.9990531599604948
1658.1168829072928,0.999694079995258
1658.1377167426917,0.9983312055287564
1658.158550577974,0.9995551736406328
1658.1793844129065,0.9999101131013423
1658.2002182477231,1.0012452250898103
1658.2210520823064,1.002299508980916
1658.2418859166573,0.9984631310228579
1658.262719750776,1.0017818972769366
1658.2835535846605,1.0007004411579155
1658.3043874183131,1.0004256482037364
1658.3252212518487,0.9992585855036474
1658.3460550850355,0.9995353385726607
1658.3668889181067,1.002312834515363
1658.3877227508274,1.0012552586744614
1658.4085565834314,1.0016343115857775
1658.4293904158026,1.0001239480627737
1658.4502242478256,1.001416012896197
1658.4710580797325,0.9999400077170763
1658.4918919114052,0.9987383163573617
1658.5127257428453,0.9980113505330517
1658.5335595740526,1.0003690472344433
1658.5543934051439,1.00009554528724
1658.5752272358868,0.9997020160188372
1658.5960610663956,0.9995234087440317
1658.6168948966715,0.9994800266474916
1658.6377287268315,1.0011407260514273
1658.6585625566422,0.9995720250340474
1658.679396386337,0.9998066247306867
1658.7002302156814,1.0010394368005482
1658.7210640449093,0.9990024843237757
1658.7418978739056,0.9992317353368837
1658.7627317025515,1.0000310574163047
1658.7835655310819,1.000098472012788
1658.8043993593792,0.9992105096015992
1658.8252331874432,0.9999159589806018
1658.846067015275,0.9996667952405512
1658.8669008428733,1.001180902974458
1658.8877346702395,0.9997493552002283
1658.9085684973734,1.0019263733410466
1658.9294023242733,1.0025618377629324
1658.9502361509403,0.998628038982456
1658.9710699773746,0.9999189040111516
1658.9919038036928,1.0006528987390366
1659.0127376296628,1.0002363158848375
1659.0335714553985,0.9977746761200095
1659.0544052809012,0.9982048398915012
1659.0752391062874,1.0008335502860792
1659.0960729313247,0.9980050486366435
1659.1169067561304,0.9982899915513775
1659.137740580819,1.0015006681892575
1659.1585744051577,0.9977551815908229
1659.1794082293807,0.9980848333927568
1659.2002420532535,1.0010782757018197
1659.2210758768947,1.000333339254791
1659.241909700419,1.0006183364231855
1659.2627435235936,0.9995215394317359
1659.2835773466522,1.0011953350124534
1659.3044111694776,0.99792657607783
1659.3252449919537,1.000193496263561
1659.3460788143138,0.9986443212800462
1659.366912636325,1.0000112685635674
1659.3877464582197,0.9993559435216257
1659.4085802797642,1.0022561323767973
1659.4294141011924,1.0019064642048356
1659.4502479223893,1.000043901064998
1659.4710817432363,1.0007812688664115
1659.491915563966,1.0019415550670385
1659.5127493843465,1.0004802545631053
1659.5335832046107,0.9989143713852436
1659.5544170245262,1.0012267245899635
1659.5752508443256,1.0002695135539132
1659.5960846638918,0.9990543746266618
1659.6169184831083,0.999731782733022
1659.6377523022084,1.0010330991869019
1659.6585861209596,0.9983851818288524
1659.679419939594,0.9986037330772071
1659.7002537578796,1.00117586433562
1659.7210875760497,0.9998992668483598
1659.7419213938692,1.0004702753408734
1659.7627552115723,1.000337765885956
1659.783589028926,0.9996352248295612
1659.804422846164,0.9991343099493811
1659.8252566630536,1.0001548209599764
1659.846090479825,1.000355670790266
1659.8669242962474,0.9988941549357461
1659.887758112437,0.9991681964307306
1659.9085919285103,1.0007787197150873
1659.9294257442357,0.9992586296866894
1659.9502595597273,0.9986034938170699
1659.9710933749857,1.0009662421089638
1659.991927190128,1.000141342697591
1660.0127610049208,1.0000639036400132
1660.0335948194806,1.0014195882555592
1660.0544286338081,0.999085396843256
1660.075262447903,1.0013516209447928
1660.096096261765,0.9991209540766071
1660.1169300753936,0.9998411201075997
1660.137763888789,1.0006946807992794
1660.1585977019517,0.9996539503155232
1660.1794315148827,1.0001345784104592
1660.200265327581,1.0015315972977477
1660.2210991400452,1.0002961293474442
1660.2419329522768,0.9995410180069956
1660.2627667641596,0.9995797795593423
1660.2836005759254,1.0007857252447165
1660.3044343874592,1.0002952974691892
1660.3252681986437,1.0001182725782516
1660.346102009711,1.0000081580530567
1660.3669358204297,0.9992651007389222
1660.3877696310315,1.0006614874181932
1660.408603441284,1.0000588250383637
1660.429437251304,1.0011639226970597
1660.4502710612078,0.9998212172109932
1660.4711048707627,0.9996489942356144
1660.4919386800836,1.0004077601119825
1660.5127724891718,1.0009513433284423
1660.5336062980282,0.9999723607250879
1660.5544401066513,0.9995321683641651
1660.5752739150416,0.9992515275250112
1660.5961077231987,1.0000294351228736
1660.6169415311228,1.0004751404094068
1660.6377753386982,0.9979285736727946
1660.6586091461568,0.9983244630927008
1660.679442953383,0.9998097273526724
1660.7002767602603,0.9995604654087533
1660.7419443734316,1.0010294486533968
1660.8252795968647,1.0012137680353104
1660.846113402111,1.0000312549499621
1660.8669472071247,0.9992558591715407
